"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204660","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Sambalpur","WS_AP/SMB/2021-22/2204586","CONNECTION_ACTIVATED","WS/SMB/2192143","2022-02-24","2022-02-24",NULL,"20"
"Hinjilicut","WS_AP/HNL/2021-22/2204659","CONNECTION_ACTIVATED","WS/HNL/1579708","2022-02-24","2022-02-24",NULL,"09"
"Sambalpur","WS_AP/SMB/2021-22/2204582","CONNECTION_ACTIVATED","WS/SMB/2192145","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204578","CONNECTION_ACTIVATED","WS/SMB/2192146","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204575","CONNECTION_ACTIVATED","WS/SMB/2192147","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204566","CONNECTION_ACTIVATED","WS/SMB/2192148","2022-02-24","2022-02-24",NULL,"20"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204662","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Sambalpur","WS_AP/SMB/2021-22/2204564","CONNECTION_ACTIVATED","WS/SMB/2192149","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204559","CONNECTION_ACTIVATED","WS/SMB/2192151","2022-02-24","2022-02-24",NULL,"20"
"Hinjilicut","WS_AP/HNL/2021-22/2204663","CONNECTION_ACTIVATED","WS/HNL/1578385","2022-02-24","2022-02-24",NULL,"09"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204667","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Hinjilicut","WS_AP/HNL/2021-22/2204651","CONNECTION_ACTIVATED","WS/HNL/1593661","2022-02-24","2022-02-24",NULL,"11"
"Sambalpur","WS_AP/SMB/2021-22/2204562","CONNECTION_ACTIVATED","WS/SMB/2192150","2022-02-24","2022-02-24",NULL,"20"
"Cuttack","WS_AP/CTC/2021-22/2204661","CONNECTION_ACTIVATED","WS/CTC/1937965","2022-02-24","2022-02-24",NULL,"01"
"Sambalpur","WS_AP/SMB/2021-22/2204553","CONNECTION_ACTIVATED","WS/SMB/2192152","2022-02-24","2022-02-24",NULL,"20"
"Cuttack","WS_AP/CTC/2021-22/2204665","INITIATED","WS/CTC/1937965","2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204664","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Hinjilicut","WS_AP/HNL/2021-22/2204640","CONNECTION_ACTIVATED","WS/HNL/1584297","2022-02-24","2022-02-24",NULL,"10"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204670","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Hinjilicut","WS_AP/HNL/2021-22/2204653","CONNECTION_ACTIVATED","WS/HNL/1594470","2022-02-24","2022-02-24",NULL,"01"
"Hinjilicut","WS_AP/HNL/2021-22/2204647","CONNECTION_ACTIVATED","WS/HNL/1592230","2022-02-24","2022-02-24",NULL,"15"
"Hinjilicut","WS_AP/HNL/2021-22/2204619","CONNECTION_ACTIVATED","WS/HNL/1581117","2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204669","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Hinjilicut","WS_AP/HNL/2021-22/2204611","CONNECTION_ACTIVATED","WS/HNL/1578125","2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204671","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204672","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Jharsuguda","WS_AP/JRS/2021-22/2204675","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204676","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204680","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204678","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Dhenkanal","WS_AP/DKN/2021-22/2204621","CONNECTION_ACTIVATED","WS/DKN/2192156","2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204681","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204689","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204693","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Angul","WS_AP/ANG/2021-22/2204695","INITIATED",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204696","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Bellaguntha","WS_AP/BLT/2021-22/2204685","PENDING_FOR_APPROVAL","WS/BLT/1930917","2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204704","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204699","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204701","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204707","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204709","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204710","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204711","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204713","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204714","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204715","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204716","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"09"
"Bhubaneswar","WS_AP/BMC/2021-22/2204683","CONNECTION_ACTIVATED","WS/BMC/2192224","2022-02-24","2022-02-24",NULL,"59"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204717","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"09"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204718","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204719","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Sambalpur","WS_AP/SMB/2021-22/2204633","CONNECTION_ACTIVATED","WS/SMB/2192239","2022-02-24","2022-02-24",NULL,"40"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204720","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Sambalpur","WS_AP/SMB/2021-22/2204635","CONNECTION_ACTIVATED","WS/SMB/2192242","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204636","CONNECTION_ACTIVATED","WS/SMB/2192243","2022-02-24","2022-02-24",NULL,"40"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204722","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Sambalpur","WS_AP/SMB/2021-22/2204634","CONNECTION_ACTIVATED","WS/SMB/2192241","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204638","CONNECTION_ACTIVATED","WS/SMB/2192246","2022-02-24","2022-02-24",NULL,"40"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204721","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Sambalpur","WS_AP/SMB/2021-22/2204642","CONNECTION_ACTIVATED","WS/SMB/2192249","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204643","CONNECTION_ACTIVATED","WS/SMB/2192250","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204644","CONNECTION_ACTIVATED","WS/SMB/2192251","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204637","CONNECTION_ACTIVATED","WS/SMB/2192244","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204639","CONNECTION_ACTIVATED","WS/SMB/2192247","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204646","CONNECTION_ACTIVATED","WS/SMB/2192252","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204649","CONNECTION_ACTIVATED","WS/SMB/2192254","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204666","CONNECTION_ACTIVATED","WS/SMB/2192256","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204668","CONNECTION_ACTIVATED","WS/SMB/2192258","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204674","CONNECTION_ACTIVATED","WS/SMB/2192261","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204677","CONNECTION_ACTIVATED","WS/SMB/2192262","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204682","CONNECTION_ACTIVATED","WS/SMB/2192264","2022-02-24","2022-02-24",NULL,"20"
"Dhenkanal","WS_AP/DKN/2021-22/2204705","CONNECTION_ACTIVATED","WS/DKN/2192265","2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204723","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Sambalpur","WS_AP/SMB/2021-22/2204684","CONNECTION_ACTIVATED","WS/SMB/2192266","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204687","CONNECTION_ACTIVATED","WS/SMB/2192267","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204697","CONNECTION_ACTIVATED","WS/SMB/2192269","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204698","CONNECTION_ACTIVATED","WS/SMB/2192270","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204700","CONNECTION_ACTIVATED","WS/SMB/2192271","2022-02-24","2022-02-24",NULL,"20"
"Binka","WS_AP/BNK/2021-22/2204726","INITIATED",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204727","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204728","INITIATED",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Binka","WS_AP/BNK/2021-22/2204730","INITIATED",NULL,"2022-02-24","2022-02-24",NULL,"03"
"Sambalpur","WS_AP/SMB/2021-22/2204702","CONNECTION_ACTIVATED","WS/SMB/2192272","2022-02-24","2022-02-24",NULL,"20"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204724","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204729","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Hinjilicut","WS_AP/HNL/2021-22/2204673","CONNECTION_ACTIVATED","WS/HNL/1591784","2022-02-24","2022-02-24",NULL,"11"
"Hinjilicut","WS_AP/HNL/2021-22/2204708","CONNECTION_ACTIVATED","WS/HNL/1584701","2022-02-24","2022-02-24",NULL,"07"
"Hinjilicut","WS_AP/HNL/2021-22/2204712","CONNECTION_ACTIVATED","WS/HNL/1583581","2022-02-24","2022-02-24",NULL,"15"
"Hinjilicut","WS_AP/HNL/2021-22/2204692","CONNECTION_ACTIVATED","WS/HNL/1578944","2022-02-24","2022-02-24",NULL,"21"
"Bhubaneswar","WS_AP/BMC/2021-22/2204732","CONNECTION_ACTIVATED","WS/BMC/2192293","2022-02-24","2022-02-24",NULL,"59"
"Sambalpur","WS_AP/SMB/2021-22/2204703","CONNECTION_ACTIVATED","WS/SMB/2192294","2022-02-24","2022-02-24",NULL,"20"
"Bhubaneswar","WS_AP/BMC/2021-22/2204733","INITIATED","WS/BMC/2191924","2022-02-24","2022-02-24",NULL,"44"
"Sambalpur","WS_AP/SMB/2021-22/2204706","CONNECTION_ACTIVATED","WS/SMB/2192295","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204736","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-02-24","2022-02-24",NULL,"20"
"Berhampur","WS_AP/BAM/2021-22/2204748","INITIATED",NULL,"2022-02-24","2022-02-24",NULL,"07"
"Sambalpur","WS_AP/SMB/2021-22/2204750","CONNECTION_ACTIVATED","WS/SMB/2192310","2022-02-24","2022-02-25",NULL,"40"
"Jharsuguda","WS_AP/JRS/2021-22/2204781","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204788","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204789","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204790","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204791","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204792","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204793","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204794","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Sambalpur","WS_AP/SMB/2021-22/2204743","CONNECTION_ACTIVATED","WS/SMB/2192304","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204745","CONNECTION_ACTIVATED","WS/SMB/2192306","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204751","CONNECTION_ACTIVATED","WS/SMB/2192311","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204746","CONNECTION_ACTIVATED","WS/SMB/2192307","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204749","CONNECTION_ACTIVATED","WS/SMB/2192309","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204755","CONNECTION_ACTIVATED","WS/SMB/2192315","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204734","CONNECTION_ACTIVATED","WS/SMB/2192296","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204735","CONNECTION_ACTIVATED","WS/SMB/2192297","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204737","CONNECTION_ACTIVATED","WS/SMB/2192298","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204738","CONNECTION_ACTIVATED","WS/SMB/2192299","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204739","CONNECTION_ACTIVATED","WS/SMB/2192300","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204740","CONNECTION_ACTIVATED","WS/SMB/2192301","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204741","CONNECTION_ACTIVATED","WS/SMB/2192302","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204742","CONNECTION_ACTIVATED","WS/SMB/2192303","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204744","CONNECTION_ACTIVATED","WS/SMB/2192305","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204747","CONNECTION_ACTIVATED","WS/SMB/2192308","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204752","CONNECTION_ACTIVATED","WS/SMB/2192312","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204753","CONNECTION_ACTIVATED","WS/SMB/2192313","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204754","CONNECTION_ACTIVATED","WS/SMB/2192314","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204757","CONNECTION_ACTIVATED","WS/SMB/2192317","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204756","CONNECTION_ACTIVATED","WS/SMB/2192316","2022-02-24","2022-02-25",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204758","CONNECTION_ACTIVATED","WS/SMB/2192318","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204759","CONNECTION_ACTIVATED","WS/SMB/2192319","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204760","CONNECTION_ACTIVATED","WS/SMB/2192320","2022-02-24","2022-02-25",NULL,"40"
"Bellaguntha","WS_AP/BLT/2021-22/2204845","INITIATED","WS/BLT/1931566","2022-02-25","2022-02-25",NULL,"01"
"Balangir","WS_AP/BLR/2021-22/2204850","INITIATED",NULL,"2022-02-25","2022-02-25",NULL,"14"
"Sambalpur","WS_AP/SMB/2021-22/2204775","CONNECTION_ACTIVATED","WS/SMB/2192335","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204777","CONNECTION_ACTIVATED","WS/SMB/2192337","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204776","CONNECTION_ACTIVATED","WS/SMB/2192336","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204782","CONNECTION_ACTIVATED","WS/SMB/2192341","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204784","CONNECTION_ACTIVATED","WS/SMB/2192343","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204787","CONNECTION_ACTIVATED","WS/SMB/2192346","2022-02-24","2022-02-25",NULL,"40"
"Jharsuguda","WS_AP/JRS/2021-22/2204813","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"13"
"Sambalpur","WS_AP/SMB/2021-22/2204804","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204761","CONNECTION_ACTIVATED","WS/SMB/2192321","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204762","CONNECTION_ACTIVATED","WS/SMB/2192322","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204763","CONNECTION_ACTIVATED","WS/SMB/2192323","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204764","CONNECTION_ACTIVATED","WS/SMB/2192324","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204766","CONNECTION_ACTIVATED","WS/SMB/2192326","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204769","CONNECTION_ACTIVATED","WS/SMB/2192329","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204770","CONNECTION_ACTIVATED","WS/SMB/2192330","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204783","CONNECTION_ACTIVATED","WS/SMB/2192342","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204795","CONNECTION_ACTIVATED","WS/SMB/2192347","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204796","CONNECTION_ACTIVATED","WS/SMB/2192348","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204765","CONNECTION_ACTIVATED","WS/SMB/2192325","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204767","CONNECTION_ACTIVATED","WS/SMB/2192327","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204768","CONNECTION_ACTIVATED","WS/SMB/2192328","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204771","CONNECTION_ACTIVATED","WS/SMB/2192331","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204772","CONNECTION_ACTIVATED","WS/SMB/2192332","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204773","CONNECTION_ACTIVATED","WS/SMB/2192333","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204774","CONNECTION_ACTIVATED","WS/SMB/2192334","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204778","CONNECTION_ACTIVATED","WS/SMB/2192338","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204779","CONNECTION_ACTIVATED","WS/SMB/2192339","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204785","CONNECTION_ACTIVATED","WS/SMB/2192344","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204797","CONNECTION_ACTIVATED","WS/SMB/2192349","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204798","CONNECTION_ACTIVATED","WS/SMB/2192350","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204800","CONNECTION_ACTIVATED","WS/SMB/2192352","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204806","CONNECTION_ACTIVATED","WS/SMB/2192357","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204808","CONNECTION_ACTIVATED","WS/SMB/2192359","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204780","CONNECTION_ACTIVATED","WS/SMB/2192340","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204786","CONNECTION_ACTIVATED","WS/SMB/2192345","2022-02-24","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204799","CONNECTION_ACTIVATED","WS/SMB/2192351","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204801","CONNECTION_ACTIVATED","WS/SMB/2192353","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204803","CONNECTION_ACTIVATED","WS/SMB/2192355","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204807","CONNECTION_ACTIVATED","WS/SMB/2192358","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204802","CONNECTION_ACTIVATED","WS/SMB/2192354","2022-02-25","2022-02-25",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204805","CONNECTION_ACTIVATED","WS/SMB/2192356","2022-02-25","2022-02-25",NULL,"40"
"Jharsuguda","WS_AP/JRS/2021-22/2204809","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204810","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204812","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204811","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"13"
"Jharsuguda","WS_AP/JRS/2021-22/2204814","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204815","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"01"
"Purushottampur","WS_AP/PRS/2021-22/2204816","PENDING_FOR_APPROVAL","WS/PRS/2097717","2022-02-25","2022-02-25",NULL,"11"
"Jharsuguda","WS_AP/JRS/2021-22/2204817","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-25","2022-02-25",NULL,"13"
"Purushottampur","WS_AP/PRS/2021-22/2204818","PENDING_FOR_APPROVAL","WS/PRS/2097719","2022-02-25","2022-02-25",NULL,"12"
