"ulb","ward","assessmentnumber","assessmentdate","createdtime","financialyear","status"
"Banpur","11","PT-AS-BNP-2021-11-26-568598","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-568599","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-568600","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568601","2014-04-05","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-568602","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568603","2014-04-09","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-568604","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-568605","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568606","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-568607","2014-04-25","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568608","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568609","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-568610","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568611","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568612","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568613","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568614","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568615","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568616","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568617","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568618","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568619","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568620","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568621","2019-03-28","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568622","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568623","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568624","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-568625","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568626","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568627","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568628","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568629","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568630","2014-04-07","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568631","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-568632","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568633","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568634","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568635","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568636","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568637","2014-04-09","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568638","2014-04-05","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568639","2014-04-09","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568640","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568641","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568642","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568643","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568644","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568645","2014-04-09","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568646","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568647","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568648","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568649","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568650","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568651","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568652","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568653","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568654","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568655","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568656","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568657","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568658","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568659","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568660","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568661","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568662","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568663","2014-04-05","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568664","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568665","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568666","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568667","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568668","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568669","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568670","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568671","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568672","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568673","2014-04-07","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568674","2014-04-25","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568675","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568676","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568677","2019-03-28","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568678","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568679","2014-04-05","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568680","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568681","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568682","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568683","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568684","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568685","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568686","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568687","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568688","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568689","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568690","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568691","2014-04-09","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-568692","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568693","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568694","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568695","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568696","2014-04-29","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568697","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568698","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568699","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-568700","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568701","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568702","2019-03-08","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568703","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568704","2015-04-24","2021-11-26","2015-16","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568705","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568706","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568707","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568708","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568709","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568710","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568711","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-568712","2014-04-05","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568713","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568714","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568715","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568716","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568717","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568718","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568719","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568720","2014-04-27","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-568721","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568722","2014-05-28","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568723","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568724","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568725","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568726","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568727","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568728","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568729","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568730","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568731","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568732","2019-03-21","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568733","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-568734","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568735","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568736","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568737","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568738","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568739","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568740","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568741","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568742","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568743","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568744","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568745","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568746","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568747","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568748","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568749","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568750","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568751","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568752","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568753","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568754","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568755","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568756","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568757","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568758","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568759","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568760","2010-04-01","2021-11-26","2010-11","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-568761","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568762","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-568763","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568764","2013-04-01","2021-11-26","2013-14","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568765","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568766","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568767","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568768","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568769","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568770","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568771","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568772","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568773","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568774","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568775","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568776","2004-04-01","2021-11-26","2004-05","ACTIVE"
"Balangir",NULL,"PT-AS-BLR-2021-11-26-568777","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568778","2006-04-01","2021-11-26","2006-07","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568779","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568781","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568780","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568782","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568783","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568784","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-568786","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-568785","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568787","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568788","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568789","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568790","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568791","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568794","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568792","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-568793","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568795","2011-04-01","2021-11-26","2011-12","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-568799","2011-04-01","2021-11-26","2011-12","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568796","2011-04-01","2021-11-26","2011-12","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-568797","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568798","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568800","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-568804","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-568801","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568802","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568806","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-568803","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568807","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568809","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568805","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568810","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568811","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568812","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568808","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568820","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568821","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568813","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568814","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-568824","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568826","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568815","2011-04-01","2021-11-26","2011-12","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-568816","2014-04-08","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568827","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568817","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568829","2014-04-27","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568818","2014-04-27","2021-11-26","2014-15","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-568819","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568822","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568823","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-568834","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568825","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568837","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568828","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568839","2010-04-01","2021-11-26","2010-11","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-568840","2019-03-18","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568841","2010-04-01","2021-11-26","2010-11","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-568830","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-568831","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-568843","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568832","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568833","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-568835","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-568848","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-568836","2014-04-19","2021-11-26","2014-15","ACTIVE"
