"ulb","paidamt","ward","feetype"
"Rourkela","434.00","28","Property Tax"
"Rourkela","586.00",NULL,"Property Tax"
"Rourkela","8100.00","33","Property Tax"
"Rourkela","149.00","33","Property Tax"
"Rourkela","894.00","04","Property Tax"
"Rourkela","1992.00","01","Property Tax"
"Rourkela","340.00","28","Property Tax"
"Rourkela","8588.00",NULL,"Property Tax"
"Rourkela","411.00",NULL,"Property Tax"
"Rourkela","144.00","09","Property Tax"
"Rourkela","930.00","18","Property Tax"
"Rourkela","4921.00",NULL,"Property Tax"
"Rourkela","4932.00","32","Property Tax"
"Rourkela","5140.00","32","Property Tax"
"Rourkela","966.00",NULL,"Property Tax"
"Rourkela","412.00","32","Property Tax"
"Rourkela","458.00","33","Property Tax"
"Rourkela","254.00",NULL,"Property Tax"
"Rourkela","9786.00","07","Property Tax"
"Rourkela","389.00",NULL,"Property Tax"
"Rourkela","329.00","02","Property Tax"
"Rourkela","944.00",NULL,"Property Tax"
"Rourkela","301.00","32","Property Tax"
"Rourkela","981.00","19","Property Tax"
"Rourkela","2885.00","06","Property Tax"
"Rourkela","615.00",NULL,"Property Tax"
"Rourkela","6120.00",NULL,"Property Tax"
"Rourkela","3402.00","33","Property Tax"
"Rourkela","764.00",NULL,"Property Tax"
"Rourkela","901.00",NULL,"Property Tax"
"Rourkela","804.00",NULL,"Property Tax"
"Rourkela","3550.00","04","Property Tax"
"Rourkela","473.00","08","Property Tax"
"Rourkela","9695.00",NULL,"Property Tax"
"Rourkela","467.00","33","Property Tax"
"Rourkela","600.00","28","Property Tax"
"Rourkela","477.00",NULL,"Property Tax"
"Rourkela","554.00","01","Property Tax"
"Rourkela","6120.00","21","Property Tax"
"Rourkela","397.00",NULL,"Property Tax"
"Rourkela","3234.00","07","Property Tax"
"Rourkela","8664.00","08","Property Tax"
"Rourkela","532.00","19","Property Tax"
"Rourkela","107.00","30","Property Tax"
"Rourkela","612.00","04","Property Tax"
"Rourkela","4590.00","33","Property Tax"
"Rourkela","2103.00",NULL,"Property Tax"
"Rourkela","924.00","28","Property Tax"
"Rourkela","717.00","33","Property Tax"
"Rourkela","11934.00","01","Property Tax"
"Rourkela","1821.00",NULL,"Property Tax"
"Rourkela","4974.00",NULL,"Property Tax"
"Rourkela","183.00","33","Property Tax"
"Rourkela","846.00",NULL,"Property Tax"
"Rourkela","428.00","33","Property Tax"
"Rourkela","3411.00",NULL,"Property Tax"
"Rourkela","3060.00",NULL,"Property Tax"
"Rourkela","1667.00","18","Property Tax"
"Rourkela","7650.00","32","Property Tax"
"Rourkela","310.00","08","Property Tax"
"Rourkela","417.00","29","Property Tax"
"Rourkela","11095.00","32","Property Tax"
"Rourkela","11360.00","08","Property Tax"
"Rourkela","974.00",NULL,"Property Tax"
"Rourkela","10715.00","19","Property Tax"
"Rourkela","610.00",NULL,"Property Tax"
"Rourkela","452.00",NULL,"Property Tax"
"Rourkela","428.00",NULL,"Property Tax"
"Rourkela","177.00",NULL,"Property Tax"
"Rourkela","305.00",NULL,"Property Tax"
"Rourkela","3200.00","33","Property Tax"
"Rourkela","575.00","04","Property Tax"
"Rourkela","462.00","33","Property Tax"
"Rourkela","4590.00",NULL,"Property Tax"
"Rourkela","3483.00","01","Property Tax"
"Rourkela","411.00",NULL,"Property Tax"
"Rourkela","5692.00",NULL,"Property Tax"
"Rourkela","612.00","28","Property Tax"
"Rourkela","227.00",NULL,"Property Tax"
"Rourkela","5808.00",NULL,"Property Tax"
"Rourkela","522.00",NULL,"Property Tax"
"Rourkela","786.00",NULL,"Property Tax"
"Rourkela","1970.00","33","Property Tax"
"Rourkela","1008.00","33","Property Tax"
"Rourkela","681.00",NULL,"Property Tax"
"Rourkela","347.00",NULL,"Property Tax"
"Rourkela","689.00",NULL,"Property Tax"
"Rourkela","602.00",NULL,"Property Tax"
"Rourkela","6120.00","33","Property Tax"
"Rourkela","348.00","33","Property Tax"
"Rourkela","1188.00","07","Property Tax"
"Rourkela","4955.00",NULL,"Property Tax"
"Rourkela","3315.00","02","Property Tax"
"Rourkela","1155.00","33","Property Tax"
"Rourkela","6395.00","32","Property Tax"
"Rourkela","436.00","29","Property Tax"
"Rourkela","735.00",NULL,"Property Tax"
"Rourkela","1366.00",NULL,"Property Tax"
"Rourkela","4120.00",NULL,"Property Tax"
"Rourkela","348.00","32","Property Tax"
"Rourkela","780.00","33","Property Tax"
"Rourkela","215.00",NULL,"Property Tax"
"Rourkela","5790.00",NULL,"Property Tax"
"Rourkela","6044.00",NULL,"Property Tax"
"Rourkela","472.00","15","Property Tax"
"Rourkela","25569.00","08","Property Tax"
"Rourkela","4932.00","28","Property Tax"
"Rourkela","916.00","04","Property Tax"
"Rourkela","4949.00",NULL,"Property Tax"
"Rourkela","849.00",NULL,"Property Tax"
"Rourkela","489.00","32","Property Tax"
"Rourkela","10491.00",NULL,"Property Tax"
"Rourkela","6546.00",NULL,"Property Tax"
"Rourkela","9631.00",NULL,"Property Tax"
"Rourkela","301.00","07","Property Tax"
"Rourkela","876.00",NULL,"Property Tax"
"Rourkela","388.00","33","Property Tax"
"Rourkela","190.00",NULL,"Property Tax"
"Rourkela","933.00","04","Property Tax"
"Rourkela","1852.00","19","Property Tax"
"Rourkela","52020.00","04","Property Tax"
"Rourkela","227073.00",NULL,"Property Tax"
"Rourkela","1439.00",NULL,"Property Tax"
"Rourkela","8109.00",NULL,"Property Tax"
"Rourkela","19458.00","28","Property Tax"
"Rourkela","1207.00","29","Property Tax"
"Rourkela","11400.00","08","Property Tax"
"Rourkela","4887.00",NULL,"Property Tax"
"Rourkela","290.00","32","Property Tax"
"Rourkela","941.00","32","Property Tax"
"Rourkela","17430.00","32","Property Tax"
"Rourkela","4975.00","32","Property Tax"
"Rourkela","70825.00","14","Property Tax"
"Rourkela","449.00","04","Property Tax"
"Rourkela","14102.00",NULL,"Property Tax"
"Rourkela","653.00","04","Property Tax"
"Rourkela","437.00",NULL,"Property Tax"
"Rourkela","3681.00","04","Property Tax"
"Rourkela","546.00",NULL,"Property Tax"
"Rourkela","575.00",NULL,"Property Tax"
"Rourkela","530.00",NULL,"Property Tax"
"Rourkela","430.00","09","Property Tax"
"Rourkela","614.00",NULL,"Property Tax"
"Rourkela","224.00","32","Property Tax"
"Rourkela","4884.00",NULL,"Property Tax"
"Rourkela","3075.00","04","Property Tax"
"Rourkela","579.00",NULL,"Property Tax"
"Rourkela","12428.00","18","Property Tax"
"Rourkela","232.00","32","Property Tax"
"Rourkela","220.00",NULL,"Property Tax"
"Rourkela","1530.00","32","Property Tax"
"Rourkela","402.00",NULL,"Property Tax"
"Rourkela","580.00",NULL,"Property Tax"
"Rourkela","1191.00","04","Property Tax"
"Rourkela","675.00",NULL,"Property Tax"
"Rourkela","937.00","14","Property Tax"
"Rourkela","3365.00","08","Property Tax"
"Rourkela","98.00",NULL,"Property Tax"
"Rourkela","110.00",NULL,"Property Tax"
"Rourkela","888.00",NULL,"Property Tax"
"Rourkela","340.00",NULL,"Property Tax"
"Rourkela","402.00",NULL,"Property Tax"
"Rourkela","1784.00","08","Property Tax"
"Rourkela","485.00",NULL,"Property Tax"
"Rourkela","15825.00","33","Property Tax"
"Rourkela","906.00","04","Property Tax"
"Rourkela","213389.00","04","Property Tax"
"Rourkela","1168.00","18","Property Tax"
"Rourkela","3349.00","08","Property Tax"
"Rourkela","8007.00","15","Property Tax"
"Rourkela","1067.00","08","Property Tax"
"Rourkela","284.00",NULL,"Property Tax"
"Rourkela","6020.00","33","Property Tax"
"Rourkela","2286.00","14","Property Tax"
"Rourkela","7115.00",NULL,"Property Tax"
"Rourkela","160239.00","19","Property Tax"
"Rourkela","2688.00",NULL,"Property Tax"
"Rourkela","1026.00","19","Property Tax"
"Rourkela","5214.00",NULL,"Property Tax"
"Rourkela","32130.00","16","Property Tax"
"Rourkela","660.00",NULL,"Property Tax"
"Rourkela","594.00",NULL,"Property Tax"
"Rourkela","516.00","32","Property Tax"
"Rourkela","2295.00",NULL,"Property Tax"
"Rourkela","452.00","28","Property Tax"
"Rourkela","351.00",NULL,"Property Tax"
"Rourkela","1689.00","04","Property Tax"
"Rourkela","5452.00","32","Property Tax"
"Rourkela","6509.00","32","Property Tax"
"Rourkela","719.00","28","Property Tax"
"Rourkela","1146.00",NULL,"Property Tax"
"Rourkela","4184.00",NULL,"Property Tax"
"Rourkela","640.00","28","Property Tax"
"Rourkela","171.00",NULL,"Property Tax"
"Rourkela","855.00","32","Property Tax"
"Rourkela","265.00","33","Property Tax"
"Rourkela","8325.00","04","Property Tax"
"Rourkela","376.00","01","Property Tax"
"Rourkela","31184.00","05","Property Tax"
"Rourkela","448.00","01","Property Tax"
"Rourkela","426.00","33","Property Tax"
"Rourkela","540.00",NULL,"Property Tax"
"Rourkela","414.00",NULL,"Property Tax"
"Rourkela","500.00",NULL,"Property Tax"
"Rourkela","9180.00",NULL,"Property Tax"
"Rourkela","3060.00","28","Property Tax"
"Rourkela","365.00",NULL,"Property Tax"
"Rourkela","47557.00",NULL,"Property Tax"
"Rourkela","396.00",NULL,"Property Tax"
"Rourkela","11700.00",NULL,"Property Tax"
"Rourkela","4590.00","32","Property Tax"
"Rourkela","10630.00","32","Property Tax"
"Rourkela","239.00",NULL,"Property Tax"
"Rourkela","3190.00",NULL,"Property Tax"
"Rourkela","3825.00","33","Property Tax"
"Rourkela","1812.00","19","Property Tax"
"Rourkela","893.00","28","Property Tax"
"Rourkela","12933.00",NULL,"Property Tax"
"Rourkela","3060.00","32","Property Tax"
"Rourkela","399.00","01","Property Tax"
"Rourkela","3060.00","09","Property Tax"
"Rourkela","1095.00","21","Property Tax"
"Rourkela","449.00","04","Property Tax"
"Rourkela","9879.00","04","Property Tax"
"Rourkela","427.00",NULL,"Property Tax"
"Rourkela","11019.00","08","Property Tax"
"Rourkela","2386.00","28","Property Tax"
"Rourkela","627.00","28","Property Tax"
"Rourkela","692.00",NULL,"Property Tax"
"Rourkela","451.00","33","Property Tax"
"Rourkela","262.00","33","Property Tax"
"Rourkela","1530.00",NULL,"Property Tax"
"Rourkela","389.00","32","Property Tax"
"Rourkela","211.00","14","Property Tax"
"Rourkela","305.00","09","Property Tax"
"Rourkela","3231.00",NULL,"Property Tax"
"Rourkela","11656.00",NULL,"Property Tax"
"Rourkela","7650.00","04","Property Tax"
"Rourkela","374.00","22","Property Tax"
"Rourkela","689.00","18","Property Tax"
"Rourkela","10719.00",NULL,"Property Tax"
"Rourkela","2291.00",NULL,"Property Tax"
"Rourkela","2082.00","04","Property Tax"
"Rourkela","935.00",NULL,"Property Tax"
"Rourkela","15117.00","05","Property Tax"
"Rourkela","836.00","28","Property Tax"
"Rourkela","295.00","32","Property Tax"
"Rourkela","5255.00","33","Property Tax"
"Rourkela","385.00","19","Property Tax"
"Rourkela","668.00","32","Property Tax"
"Rourkela","49221.00","14","Property Tax"
"Rourkela","378.00",NULL,"Property Tax"
"Rourkela","400.00","28","Property Tax"
"Rourkela","252.00",NULL,"Property Tax"
"Rourkela","4906.00","32","Property Tax"
"Rourkela","3573.00","08","Property Tax"
"Rourkela","9180.00",NULL,"Property Tax"
"Rourkela","926.00","19","Property Tax"
"Rourkela","635.00","15","Property Tax"
"Rourkela","735.00",NULL,"Property Tax"
"Rourkela","5018.00","32","Property Tax"
"Rourkela","290.00",NULL,"Property Tax"
"Rourkela","2842.00",NULL,"Property Tax"
"Rourkela","11310.00",NULL,"Property Tax"
"Rourkela","4599.00",NULL,"Property Tax"
"Rourkela","493.00",NULL,"Property Tax"
"Rourkela","8415.00","07","Property Tax"
"Rourkela","449.00","33","Property Tax"
"Rourkela","5285.00",NULL,"Property Tax"
"Rourkela","4590.00","33","Property Tax"
"Rourkela","9164.00",NULL,"Property Tax"
"Rourkela","286.00","01","Property Tax"
"Rourkela","19602.00",NULL,"Property Tax"
"Rourkela","4120.00","33","Property Tax"
"Rourkela","1805.00","04","Property Tax"
"Rourkela","4592.00","28","Property Tax"
"Rourkela","1371.00",NULL,"Property Tax"
"Rourkela","895.00","29","Property Tax"
"Rourkela","1275.00",NULL,"Property Tax"
"Rourkela","11957.00",NULL,"Property Tax"
"Rourkela","473.00","04","Property Tax"
"Rourkela","640.00",NULL,"Property Tax"
"Rourkela","5517.00",NULL,"Property Tax"
"Rourkela","7200.00","33","Property Tax"
"Rourkela","6120.00","33","Property Tax"
"Rourkela","496.00","33","Property Tax"
"Rourkela","456.00","01","Property Tax"
"Rourkela","8196.00","33","Property Tax"
"Rourkela","12240.00",NULL,"Property Tax"
"Rourkela","434.00","15","Property Tax"
"Rourkela","1221.00","01","Property Tax"
"Rourkela","7650.00",NULL,"Property Tax"
"Rourkela","318.00","09","Property Tax"
"Rourkela","3617.00","29","Property Tax"
"Rourkela","1010.00","08","Property Tax"
"Rourkela","860.00","29","Property Tax"
"Rourkela","5040.00","33","Property Tax"
"Rourkela","758.00","33","Property Tax"
"Rourkela","295.00",NULL,"Property Tax"
"Rourkela","4135.00",NULL,"Property Tax"
"Rourkela","3596.00",NULL,"Property Tax"
"Rourkela","475.00","33","Property Tax"
"Rourkela","210.00",NULL,"Property Tax"
"Rourkela","381.00","33","Property Tax"
"Rourkela","158.00",NULL,"Property Tax"
"Rourkela","1920.00","20","Property Tax"
"Rourkela","422.00","33","Property Tax"
"Rourkela","3488.00",NULL,"Property Tax"
"Rourkela","5153.00",NULL,"Property Tax"
"Rourkela","505.00","08","Property Tax"
"Rourkela","562.00","28","Property Tax"
"Rourkela","6546.00",NULL,"Property Tax"
"Rourkela","6550.00",NULL,"Property Tax"
"Rourkela","6786.00","08","Property Tax"
"Rourkela","1582.00","04","Property Tax"
"Rourkela","480.00",NULL,"Property Tax"
"Rourkela","352.00","29","Property Tax"
"Rourkela","471.00",NULL,"Property Tax"
"Rourkela","839.00","28","Property Tax"
"Rourkela","429.00",NULL,"Property Tax"
"Rourkela","410.00","32","Property Tax"
"Rourkela","945.00","04","Property Tax"
"Rourkela","3464.00","17","Property Tax"
"Rourkela","1574.00","04","Property Tax"
"Rourkela","571.00","33","Property Tax"
"Rourkela","665.00","33","Property Tax"
"Rourkela","376.00","08","Property Tax"
"Rourkela","9636.00",NULL,"Property Tax"
"Rourkela","3436.00",NULL,"Property Tax"
"Rourkela","285.00","33","Property Tax"
"Rourkela","5050.00","01","Property Tax"
"Rourkela","12839.00","08","Property Tax"
"Rourkela","6885.00",NULL,"Property Tax"
"Rourkela","241.00","01","Property Tax"
"Rourkela","2442.00","04","Property Tax"
"Rourkela","6410.00","09","Property Tax"
"Rourkela","428.00",NULL,"Property Tax"
"Rourkela","1002.00",NULL,"Property Tax"
"Rourkela","459.00","28","Property Tax"
"Rourkela","351.00","28","Property Tax"
"Rourkela","12699.00",NULL,"Property Tax"
"Rourkela","441.00","28","Property Tax"
"Rourkela","4590.00","07","Property Tax"
"Rourkela","276.00",NULL,"Property Tax"
"Rourkela","486.00","29","Property Tax"
"Rourkela","714.00","19","Property Tax"
"Rourkela","628.00",NULL,"Property Tax"
"Rourkela","954.00","08","Property Tax"
"Rourkela","9180.00",NULL,"Property Tax"
"Rourkela","7840.00","32","Property Tax"
"Rourkela","425.00","02","Property Tax"
"Rourkela","4831.00","32","Property Tax"
"Rourkela","295.00",NULL,"Property Tax"
"Rourkela","255.00",NULL,"Property Tax"
"Rourkela","486.00","32","Property Tax"
"Rourkela","48000.00",NULL,"Property Tax"
"Rourkela","959.00",NULL,"Property Tax"
"Rourkela","556.00",NULL,"Property Tax"
"Rourkela","2295.00",NULL,"Property Tax"
"Rourkela","2430.00","33","Property Tax"
"Rourkela","340.00","32","Property Tax"
"Rourkela","3060.00","04","Property Tax"
"Rourkela","5967.00","18","Property Tax"
"Rourkela","13110.00","04","Property Tax"
"Rourkela","888.00","33","Property Tax"
"Rourkela","550.00",NULL,"Property Tax"
"Rourkela","1293.00",NULL,"Property Tax"
"Rourkela","368.00",NULL,"Property Tax"
"Rourkela","4815.00",NULL,"Property Tax"
"Rourkela","980.00",NULL,"Property Tax"
"Rourkela","915.00","04","Property Tax"
"Rourkela","872.00",NULL,"Property Tax"
"Rourkela","678.00","04","Property Tax"
"Rourkela","653.00","33","Property Tax"
"Rourkela","9576.00","29","Property Tax"
"Rourkela","4497.00","21","Property Tax"
"Rourkela","1722.00","18","Property Tax"
"Rourkela","3194.00","33","Property Tax"
"Rourkela","815.00","21","Property Tax"
"Rourkela","510.00",NULL,"Property Tax"
"Rourkela","1182.00",NULL,"Property Tax"
"Rourkela","3338.00","33","Property Tax"
"Rourkela","1650.00",NULL,"Property Tax"
"Rourkela","1776.00","08","Property Tax"
"Rourkela","320.00",NULL,"Property Tax"
"Rourkela","458.00",NULL,"Property Tax"
"Rourkela","42200.00",NULL,"Property Tax"
"Rourkela","6788.00",NULL,"Property Tax"
"Rourkela","22233.00","04","Property Tax"
"Rourkela","20043.00","15","Property Tax"
"Rourkela","483.00","33","Property Tax"
"Rourkela","286.00",NULL,"Property Tax"
"Rourkela","791.00","30","Property Tax"
"Rourkela","940.00","04","Property Tax"
"Rourkela","4983.00",NULL,"Property Tax"
"Rourkela","8077.00",NULL,"Property Tax"
"Rourkela","6759.00","33","Property Tax"
"Rourkela","2370.00","04","Property Tax"
"Rourkela","894.00","33","Property Tax"
"Rourkela","520.00","33","Property Tax"
"Rourkela","670.00",NULL,"Property Tax"
"Rourkela","10026.00",NULL,"Property Tax"
"Rourkela","410.00","32","Property Tax"
"Rourkela","630.00","33","Property Tax"
"Rourkela","564.00","29","Property Tax"
"Rourkela","9150.00",NULL,"Property Tax"
"Rourkela","564.00","32","Property Tax"
"Rourkela","278.00","32","Property Tax"
"Rourkela","3580.00",NULL,"Property Tax"
"Rourkela","357.00","32","Property Tax"
"Rourkela","1885.00",NULL,"Property Tax"
"Rourkela","393.00","29","Property Tax"
"Rourkela","1041.00","33","Property Tax"
"Rourkela","18868.00",NULL,"Property Tax"
"Rourkela","3213.00",NULL,"Property Tax"
"Rourkela","58500.00","19","Property Tax"
"Rourkela","11245.00","08","Property Tax"
"Rourkela","545.00","02","Property Tax"
"Rourkela","3629.00","33","Property Tax"
"Rourkela","278.00","09","Property Tax"
"Rourkela","372.00",NULL,"Property Tax"
"Rourkela","831.00","15","Property Tax"
"Rourkela","770.00",NULL,"Property Tax"
"Rourkela","360.00","15","Property Tax"
"Rourkela","4197.00","32","Property Tax"
"Rourkela","9518.00","32","Property Tax"
"Rourkela","305.00","15","Property Tax"
"Rourkela","6400.00","33","Property Tax"
"Rourkela","527.00","33","Property Tax"
"Rourkela","6120.00",NULL,"Property Tax"
"Rourkela","865.00","04","Property Tax"
"Rourkela","340.00","33","Property Tax"
