"tenant_id","gateway","txn_status","txn_status_msg","txn_amount","gateway_txn_id","gateway_status_code","gateway_status_msg","gateway_payment_mode","consumer_code","module","txn_initiate_time","txn_last_updated_time"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3000.00","110310683777","Successful",NULL,"OPTNBK","TL-BAM-2021-10-18-000203","TL","2021-10-18 13:32:49+05:30","2021-10-18 13:38:39+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","110310768617","Successful",NULL,"OPTNBK","TL-BAM-2021-10-18-000192","TL","2021-10-18 14:57:17+05:30","2021-10-18 15:00:18+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110310860287","Successful",NULL,"OPTNBK","TL-CHH-2021-10-18-000211","TL","2021-10-18 16:30:06+05:30","2021-10-18 16:34:04+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","110311114490","Initiated",NULL,"","TL-CTC-2021-10-18-000218","TL","2021-10-18 21:13:44+05:30","2021-10-18 21:30:00+05:30"
"od.kendrapara","CCAVENUE","SUCCESS","Transaction successful","5000.00","110311425178","Successful",NULL,"OPTUPI","TL-KND-2021-10-17-000176","TL","2021-10-19 11:18:01+05:30","2021-10-19 11:20:16+05:30"
"od.nimapara","CCAVENUE","SUCCESS","Transaction successful","300.00","110311449680","Successful",NULL,"OPTNBK","TL-NIM-2021-10-19-000221","TL","2021-10-19 11:38:49+05:30","2021-10-19 11:41:20+05:30"
"od.jharsuguda","CCAVENUE","SUCCESS","Transaction successful","5000.00","110311450675","Successful",NULL,"OPTUPI","TL-JRS-2021-10-19-000222","TL","2021-10-19 11:39:38+05:30","2021-10-19 11:41:27+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","110311594303","Successful",NULL,"OPTNBK","TL-BAM-2021-10-19-000230","TL","2021-10-19 13:43:43+05:30","2021-10-19 13:47:44+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","6000.00","111426179319","Shipped",NULL,"OPTDBCRD","TL-BAM-2022-02-25-009123","TL","2022-02-26 00:05:33+05:30","2022-02-26 00:08:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","5000.00","110311860496","Successful",NULL,"OPTNBK","TL-CTC-2021-10-12-000142","TL","2021-10-19 18:34:03+05:30","2021-10-19 18:40:02+05:30"
"od.brajrajnagar","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110312373929","Aborted",NULL,"","TL-BJR-2021-10-20-000242","TL","2021-10-20 12:24:33+05:30","2021-10-20 12:29:46+05:30"
"od.brajrajnagar","CCAVENUE","SUCCESS","Transaction successful","1000.00","110312389863","Successful",NULL,"OPTUPI","TL-BJR-2021-10-20-000242","TL","2021-10-20 12:37:18+05:30","2021-10-20 12:40:30+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","2000.00","110312451257","Successful",NULL,"OPTNBK","TL-RRK-2021-10-20-000254","TL","2021-10-20 13:31:12+05:30","2021-10-20 13:35:06+05:30"
"od.balliguda","CCAVENUE","SUCCESS","Transaction successful","1000.00","110312552233","Successful",NULL,"OPTNBK","TL-BLD-2021-10-20-000257","TL","2021-10-20 15:05:28+05:30","2021-10-20 15:07:22+05:30"
"od.sambalpur","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","110312637667","Aborted",NULL,"","TL-SMB-2021-10-20-000259","TL","2021-10-20 16:28:58+05:30","2021-10-20 16:33:35+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110312629310","Initiated",NULL,"","TL-BAM-2021-10-20-000267","TL","2021-10-20 16:20:56+05:30","2021-10-20 16:45:00+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","5000.00","110312694255","Successful",NULL,"OPTNBK","TL-SMB-2021-10-20-000259","TL","2021-10-20 17:25:47+05:30","2021-10-20 17:27:30+05:30"
"od.puri","CCAVENUE","FAILURE","Transaction failed at gateway","368.00","110313244665","Initiated",NULL,"","PT-PRI-512026","PT","2021-10-21 11:22:03+05:30","2021-10-21 11:45:05+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","300.00","110313630952","Successful",NULL,"OPTNBK","TL-CHH-2021-10-21-000318","TL","2021-10-21 17:03:35+05:30","2021-10-21 17:05:07+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","2000.00","110313618421","Initiated",NULL,"","TL-CTC-2021-10-21-000316","TL","2021-10-21 16:51:29+05:30","2021-10-21 17:15:02+05:30"
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","200.00","110314199594","Initiated",NULL,"","TL-PTM-2021-10-08-000113","TL","2021-10-22 10:55:30+05:30","2021-10-22 11:15:05+05:30"
"od.angul","CCAVENUE","SUCCESS","Transaction successful","550.00","111432263136","Shipped",NULL,"OPTNBK","TL-ANG-2022-03-03-009558","TL","2022-03-03 19:21:09+05:30","2022-03-03 19:23:17+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","1000.00","110314323265","Successful",NULL,"OPTNBK","TL-PRI-2021-10-19-000223","TL","2021-10-22 12:41:27+05:30","2021-10-22 12:45:26+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","984.00","110314369803","Successful",NULL,"OPTUPI","PT-CTC-255709","PT","2021-10-22 13:24:39+05:30","2021-10-22 13:28:23+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","369.00","110314440006","Initiated",NULL,"","PT-CTC-259249","PT","2021-10-22 14:37:19+05:30","2021-10-22 15:00:02+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1000.00","110314576517","Successful",NULL,"OPTUPI","TL-CTC-2021-10-22-000342","TL","2021-10-22 16:57:11+05:30","2021-10-22 17:01:04+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","1000.00","110314584706","Successful",NULL,"OPTNBK","TL-CHH-2021-10-22-000363","TL","2021-10-22 17:06:02+05:30","2021-10-22 17:08:29+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1000.00","110314606501","Successful",NULL,"OPTUPI","TL-CTC-2021-10-22-000365","TL","2021-10-22 17:29:21+05:30","2021-10-22 17:33:51+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","500.00","110314675023","Successful",NULL,"OPTNBK","TL-KNJ-2021-10-22-000368","TL","2021-10-22 18:44:28+05:30","2021-10-22 18:48:21+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1200.00","110314671354","Initiated",NULL,"","TL-BAM-2021-10-22-000367","TL","2021-10-22 18:40:39+05:30","2021-10-22 19:00:00+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","750.00","110314685048","Initiated",NULL,"","TL-BAM-2021-09-13-000029","TL","2021-10-22 18:55:58+05:30","2021-10-22 19:15:05+05:30"
"od.angul","CCAVENUE","SUCCESS","Transaction successful","500.00","110315112004","Successful",NULL,"OPTNBK","TL-ANG-2021-10-23-000372","TL","2021-10-23 11:24:21+05:30","2021-10-23 11:31:18+05:30"
"od.keonjhargarh","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110315321149","Initiated",NULL,"","TL-KNJ-2021-10-23-000376","TL","2021-10-23 14:54:10+05:30","2021-10-23 15:15:02+05:30"
"od.nayagarh","CCAVENUE","SUCCESS","Transaction successful","5000.00","110315465200","Successful",NULL,"OPTUPI","TL-NGR-2021-10-23-000380","TL","2021-10-23 17:49:40+05:30","2021-10-23 17:54:00+05:30"
"od.kantabanji","CCAVENUE","SUCCESS","Transaction successful","3000.00","111416142536","Successful",NULL,"OPTUPI","TL-KNB-2022-02-15-007889","TL","2022-02-15 14:11:26+05:30","2022-02-15 14:13:06+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","3875.00","110315714176","Successful",NULL,"OPTNBK","PT-CTC-095513","PT","2021-10-24 01:12:07+05:30","2021-10-24 01:14:25+05:30"
"od.keonjhargarh","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110315774067","Unsuccessful",NULL,"OPTUPI","TL-KNJ-2021-10-24-000384","TL","2021-10-24 08:29:52+05:30","2021-10-24 08:33:22+05:30"
"od.keonjhargarh","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110315776640","Unsuccessful",NULL,"OPTUPI","TL-KNJ-2021-10-24-000384","TL","2021-10-24 08:35:53+05:30","2021-10-24 08:38:17+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110315932566","Successful",NULL,"OPTNBK","TL-CHH-2021-10-24-000385","TL","2021-10-24 12:15:57+05:30","2021-10-24 12:18:19+05:30"
"od.keonjhargarh","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110315771258","Unsuccessful",NULL,"OPTUPI","TL-KNJ-2021-10-24-000384","TL","2021-10-24 08:24:58+05:30","2021-10-24 08:29:25+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","500.00","110315946546","Successful",NULL,"OPTUPI","TL-KNJ-2021-10-23-000376","TL","2021-10-24 12:33:52+05:30","2021-10-24 12:35:45+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110315951955","Successful",NULL,"OPTNBK","TL-CHH-2021-10-24-000393","TL","2021-10-24 12:40:43+05:30","2021-10-24 12:41:55+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110315975004","Initiated",NULL,"","TL-CHH-2021-10-24-000394","TL","2021-10-24 13:10:12+05:30","2021-10-24 13:30:02+05:30"
"od.keonjhargarh","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110316095123","Unsuccessful",NULL,"OPTUPI","TL-KNJ-2021-10-24-000384","TL","2021-10-24 15:54:54+05:30","2021-10-24 15:58:21+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110316144010","Successful",NULL,"OPTNBK","TL-CHH-2021-10-24-000395","TL","2021-10-24 17:10:32+05:30","2021-10-24 17:12:32+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110316299635","Awaited",NULL,"OPTUPI","TL-CHH-2021-10-24-000398","TL","2021-10-24 20:20:11+05:30","2021-10-24 20:27:28+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111416142683","Successful",NULL,"OPTUPI","TL-BAM-2022-02-15-007890","TL","2022-02-15 14:11:36+05:30","2022-02-15 14:13:43+05:30"
"od.nayagarh","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110315955964","Initiated",NULL,"","TL-NGR-2021-10-24-000392","TL","2021-10-24 12:44:56+05:30","2022-01-25 05:30:01+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110316332424","Initiated",NULL,"","TL-CHH-2021-10-24-000398","TL","2021-10-24 21:12:01+05:30","2021-10-24 21:30:00+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110316554713","Successful",NULL,"OPTNBK","TL-CHH-2021-10-25-000399","TL","2021-10-25 10:20:24+05:30","2021-10-25 10:21:49+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","300.00","110316585627","Successful",NULL,"OPTNBK","TL-CHH-2021-10-23-000374","TL","2021-10-25 10:52:26+05:30","2021-10-25 10:53:53+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110316594784","Successful",NULL,"OPTNBK","TL-CHH-2021-10-23-000375","TL","2021-10-25 11:01:16+05:30","2021-10-25 11:30:02+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110316634271","Initiated",NULL,"","TL-CHH-2021-10-25-000400","TL","2021-10-25 11:37:02+05:30","2021-10-25 12:00:00+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110316673483","Initiated",NULL,"","TL-CHH-2021-10-24-000398","TL","2021-10-25 12:10:23+05:30","2021-10-25 12:30:02+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110316886696","Unsuccessful",NULL,"OPTUPI","TL-CHH-2021-10-25-000420","TL","2021-10-25 15:20:47+05:30","2021-10-25 15:25:15+05:30"
"od.chatrapur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110316890514","Unsuccessful",NULL,"OPTUPI","TL-CHH-2021-10-25-000420","TL","2021-10-25 15:26:45+05:30","2021-10-25 15:28:34+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","628.00","111426196417","Shipped",NULL,"OPTUPI","WS/BMC/1451937","WS","2022-02-26 01:24:26+05:30","2022-02-26 01:28:13+05:30"
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","200.00","110316936587","Aborted",NULL,"","TL-PTM-2021-10-08-000113","TL","2021-10-25 16:11:57+05:30","2021-10-25 16:17:38+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1476.00","110316941675","Successful",NULL,"OPTNBK","PT-CTC-239567","PT","2021-10-25 16:16:55+05:30","2021-10-25 16:23:47+05:30"
"od.sonepur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110316963721","Initiated",NULL,"","TL-SBR-2021-09-15-000033","TL","2021-10-25 16:37:19+05:30","2021-10-25 17:00:02+05:30"
"od.nuapada","CCAVENUE","SUCCESS","Transaction successful","2000.00","110321181975","Shipped",NULL,"OPTUPI","TL-NPD-2021-10-30-000593","TL","2021-10-30 09:09:03+05:30","2022-01-25 17:30:06+05:30"
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","200.00","110316943917","Initiated",NULL,"","TL-PTM-2021-10-08-000113","TL","2021-10-25 16:18:53+05:30","2021-10-25 16:45:05+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","300.00","110317022442","Successful",NULL,"OPTNBK","TL-CHH-2021-10-25-000424","TL","2021-10-25 17:34:53+05:30","2021-10-25 17:37:58+05:30"
"od.banki","CCAVENUE","SUCCESS","Transaction successful","352.00","110317047538","Successful",NULL,"OPTUPI","PT-BAN-171566","PT","2021-10-25 18:01:03+05:30","2021-10-25 18:08:54+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","5000.00","110317128617","Successful",NULL,"OPTNBK","TL-CTC-2021-10-25-000429","TL","2021-10-25 19:24:21+05:30","2021-10-25 19:28:01+05:30"
"od.khordha","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110317122361","Initiated",NULL,"","TL-KHU-2021-10-25-000428","TL","2021-10-25 19:17:39+05:30","2021-10-25 19:45:04+05:30"
"od.jharsuguda","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","110317373337","Initiated",NULL,"","TL-JRS-2021-10-25-000411","TL","2021-10-26 07:21:50+05:30","2021-10-26 07:45:02+05:30"
"od.khordha","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","110317160789","Auto-Reversed",NULL,"OPTNBK","TL-KHU-2021-10-25-000428","TL","2021-10-25 19:58:52+05:30","2021-10-25 20:15:45+05:30"
"od.khordha","CCAVENUE","SUCCESS","Transaction successful","500.00","110317177248","Successful",NULL,"OPTNBK","TL-KHU-2021-10-25-000428","TL","2021-10-25 20:17:52+05:30","2021-10-25 20:22:54+05:30"
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","200.00","110317670780","Aborted",NULL,"","TL-PTM-2021-10-08-000113","TL","2021-10-26 12:47:12+05:30","2021-10-26 12:47:21+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","3000.00","110317665483","Successful",NULL,"OPTNBK","TL-CTC-2021-10-26-000436","TL","2021-10-26 12:42:42+05:30","2021-10-26 13:00:02+05:30"
"od.baripada","CCAVENUE","PENDING","Transaction initiated","540.00",NULL,NULL,NULL,NULL,"PT-BRP-423805","PT","2021-10-30 13:48:23+05:30",NULL
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","200.00","110316985400","Initiated",NULL,"","TL-PTM-2021-10-08-000113","TL","2021-10-25 16:57:25+05:30","2022-01-25 05:30:01+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","2481.00","111439534263","Shipped",NULL,"OPTDBCRD","WS/BMC/1483856","WS","2022-03-11 09:16:05+05:30","2022-03-11 09:18:43+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","1500.00","110317712401","Successful",NULL,"OPTNBK","TL-CHH-2021-10-26-000437","TL","2021-10-26 13:24:21+05:30","2021-10-26 13:27:22+05:30"
"od.talcher","CCAVENUE","FAILURE","Transaction failed at gateway","7500.00","110317750971","Initiated",NULL,"","TL-TLC-2021-10-26-000438","TL","2021-10-26 14:00:27+05:30","2021-10-26 14:30:00+05:30"
"od.chikiti","CCAVENUE","FAILURE","Transaction failed at gateway","2500.00","110317803815","Aborted",NULL,"","TL-CKT-2021-10-26-000442","TL","2021-10-26 14:50:59+05:30","2021-10-26 14:52:43+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110317810162","Successful",NULL,"OPTNBK","TL-CHH-2021-10-26-000444","TL","2021-10-26 14:57:09+05:30","2021-10-26 14:59:10+05:30"
"od.sonepur","CCAVENUE","SUCCESS","Transaction successful","1000.00","110317876470","Successful",NULL,"OPTUPI","TL-SBR-2021-09-15-000033","TL","2021-10-26 16:01:33+05:30","2021-10-26 16:03:41+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","1374.00","110317883196","Initiated",NULL,"","PT-CTC-237511","PT","2021-10-26 16:08:47+05:30","2021-10-26 16:30:04+05:30"
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","300.00","110317912502","Initiated",NULL,"","PT-PTM-239406","PT","2021-10-26 16:38:23+05:30","2021-10-26 17:00:02+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","984.00","110317949309","Initiated",NULL,"","PT-CTC-100886","PT","2021-10-26 17:16:05+05:30","2021-10-26 17:45:04+05:30"
"od.nayagarh","CCAVENUE","SUCCESS","Transaction successful","5000.00","110317979412","Successful",NULL,"OPTUPI","TL-NGR-2021-10-26-000450","TL","2021-10-26 17:46:48+05:30","2021-10-26 17:51:03+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318004543","Successful",NULL,"OPTNBK","TL-CHH-2021-10-26-000451","TL","2021-10-26 18:13:08+05:30","2021-10-26 18:15:24+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318476037","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000460","TL","2021-10-27 10:27:50+05:30","2021-10-27 10:31:35+05:30"
"od.pattamundai","CCAVENUE","FAILURE","Transaction failed at gateway","200.00","110318474934","Aborted",NULL,"","TL-PTM-2021-10-08-000113","TL","2021-10-27 10:26:47+05:30","2021-10-27 10:28:52+05:30"
"od.kantabanji","CCAVENUE","SUCCESS","Transaction successful","3000.00","111416153363","Successful",NULL,"OPTUPI","TL-KNB-2022-02-15-007892","TL","2022-02-15 14:23:02+05:30","2022-02-15 14:23:55+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318488007","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000461","TL","2021-10-27 10:39:32+05:30","2021-10-27 10:40:56+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318505868","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000462","TL","2021-10-27 10:55:34+05:30","2021-10-27 11:00:09+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","1500.00","110318514191","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000463","TL","2021-10-27 11:02:25+05:30","2021-10-27 11:06:24+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318520936","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000464","TL","2021-10-27 11:08:23+05:30","2021-10-27 11:11:50+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318539479","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000466","TL","2021-10-27 11:24:34+05:30","2021-10-27 11:27:59+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318533297","Shipped",NULL,"OPTNBK","TL-CHH-2021-10-27-000465","TL","2021-10-27 11:19:14+05:30","2021-10-27 11:45:02+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","1000.00","110318556553","Successful",NULL,"OPTUPI","TL-KNJ-2021-10-27-000467","TL","2021-10-27 11:39:31+05:30","2021-10-27 12:00:05+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","500.00","110318708922","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000471","TL","2021-10-27 13:56:16+05:30","2021-10-27 13:57:49+05:30"
"od.baripada","CCAVENUE","FAILURE","Transaction failed at gateway","444.00","110318697123","Initiated",NULL,"","PT-BRP-428683","PT","2021-10-27 13:44:10+05:30","2021-10-27 14:00:00+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","1000.00","110318713799","Successful",NULL,"OPTNBK","TL-CHH-2021-10-27-000472","TL","2021-10-27 14:01:04+05:30","2021-10-27 14:03:21+05:30"
"od.jharsuguda","CCAVENUE","SUCCESS","Transaction successful","1000.00","110318744251","Successful",NULL,"OPTUPI","TL-JRS-2021-10-25-000411","TL","2021-10-27 14:26:40+05:30","2021-10-27 14:33:12+05:30"
"od.baripada","CCAVENUE","SUCCESS","Transaction successful","444.00","110319008687","Successful",NULL,"OPTUPI","PT-BRP-428683","PT","2021-10-27 18:58:49+05:30","2021-10-27 19:02:38+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","984.00","110318596622","Shipped",NULL,"OPTUPI","PT-CTC-100886","PT","2021-10-30 20:39:05+05:30","2021-10-30 20:45:00+05:30"
"od.nayagarh","CCAVENUE","SUCCESS","Transaction successful","1000.00","110319045644","Successful",NULL,"OPTUPI","TL-NGR-2021-10-27-000484","TL","2021-10-27 19:35:25+05:30","2021-10-27 19:37:50+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","3000.00","110319308022","Successful",NULL,"OPTNBK","TL-CTC-2021-10-26-000457","TL","2021-10-28 07:57:52+05:30","2021-10-28 08:01:13+05:30"
